Taxon,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,Size
GMM,1,2.27E-17,-2.3E-18,0.703304,-0.0334393,-0.0485254,-0.055567,-0.0184635,0.0486986,-0.0436627,-0.0283397,0.0153729,0.00615592,-0.0259571,0.0172307,-0.00154876,0.0063899,-0.0302179,0.0028722,0.0131273,0.0059467,-0.00652296,0.00237963,-0.00663101,-0.00746313,-0.0141754,0.00918399,0.0127744,-0.00118788,-0.00320909,0.000694759,0.00858456,-0.0111922,-0.00208896,0.00698846,-0.000422492,-0.00534465,-0.00136098,-0.00102309,-0.00383579,-0.00799171,0.000697265,-0.00600431,-0.00639441,-0.00497369,-0.00271255,-0.00410011,0.00389777,-0.00266101,0.000102977,0.00235031,-0.000638801,-0.00101729,-0.00286283,0.00517957,-0.00890078,0.00110106,-0.000913063,-0.00336252,-0.00621301,5.94E-05,-0.00013877,0.000110175,-0.000738482,0.0034453,0.00333929,0.00235912,0.00112865,0.00216436,0.0036439,-0.000248937,-0.00168248,-0.000533837,0.00120344,-0.00265583,0.00425156,-0.000246071,0.000674582,-0.000839162,0.00492816,-0.000583844,-0.00159705,-0.000160304,-0.000433197,-0.000273115,-6.31E-05,0.00160121,0.00308468,0.00164988,0.00122524,0.00391141,-2.96E-05,0.000963113,-0.000135549,-1.85E-06,-0.00180053,-0.00114625,0.00115209,-0.00155178,0.00130837,0.00298269,-0.00137494,-0.00523632,-0.00299709,-0.0032426,0.000775117,0.000426203,0.00409839,0.00504597,-0.00276134,0.00405077,0.000359632,-0.00173258,0.000600773,0.00149352,-0.00314116,0.00448974,0.00174506,0.0025976,-0.000664315,0.0662355
GMM,1,2.5E-17,-1.16E-17,0.762093,-0.00754135,-0.0295728,-0.0529621,-0.0115435,0.0309569,-0.0542914,-0.0588712,0.00914024,-0.00239314,-0.028985,0.0205163,-0.00252746,0.00581407,-0.0344928,0.0139277,0.0170917,0.00889118,-0.010963,-0.0078498,-0.00911463,-0.00770969,-0.00656943,0.00515928,0.00970741,0.00619352,-0.00557999,0.00516208,0.011057,-0.0109612,0.000483632,0.00636991,-0.00980931,-0.00456677,0.00157889,9.84E-05,0.00127384,-0.00391803,0.00105325,-0.00598171,-0.00663674,-0.00854692,-0.00338183,0.000969414,-0.00087501,-0.00168962,-1.2E-06,-0.000233466,-0.00162525,-0.00485869,-0.0027861,-0.000458426,-0.00725818,0.00238136,-0.000924308,-0.00220684,-0.00188845,0.000445999,-0.00144003,-0.00216836,-0.000115378,0.00409758,-0.000500332,0.00317706,-0.000919329,-0.000813856,0.000863363,-0.00152775,0.00292044,0.00420993,0.000947583,-0.00145379,0.000301694,-0.00137553,0.0003743,0.000150458,0.00119996,0.000254125,0.000531827,0.00074995,0.00272157,6.91E-06,0.00167925,0.0011495,-0.00108798,-5.68E-05,-0.00040816,-0.00174236,-0.000661037,-0.000291509,0.0012032,-0.0017889,0.00114191,0.00037596,-0.000706536,0.00168576,0.000519288,0.000153153,0.000431078,-0.000336397,0.000327485,0.000188308,0.000684514,0.000979483,-0.000736975,0.000203525,0.00025951,0.000865697,0.00165664,-0.000261668,0.0013299,0.000132046,0.00068828,-0.00011841,0.000444952,-6.61E-05,0.000202225,0.064493
GMM,1,2.6E-19,1.26E-17,0.729492,-0.0187186,-0.0186159,0.0410098,0.0216906,0.0285912,-0.0294339,-0.0865062,0.0505684,-0.0153677,-0.0089874,-0.00401811,-0.0230486,-0.0103541,-0.0340662,0.0341821,0.0161257,-0.00638052,-0.00923139,-0.000277926,0.000247741,-0.00406792,-0.0109172,0.00330638,-0.0138257,0.000403721,-0.0032704,0.0083484,0.0047468,-0.000649967,-0.00325466,-0.001381,0.000678644,-0.00096837,0.00263811,0.00643595,-0.00711579,0.00128406,0.000667559,0.000489033,0.00156466,0.00214607,0.00495508,-0.00816574,-0.00175614,0.000772572,-0.000860903,-0.00188289,0.00256956,0.00108297,0.00390017,-0.000636971,0.00354623,-0.00210244,0.00114982,0.00157903,0.00192967,0.000844517,0.00307585,-0.00137178,-0.000751935,-0.00363571,0.00287821,0.000703184,0.00205657,0.000276147,0.00189391,-0.00332242,0.00124735,-0.00345087,0.00221824,-0.000800069,-0.0021764,-0.0014717,0.0003413,-0.00120896,0.00351549,-0.000711258,0.000533801,-0.00133843,-0.00186772,-0.00244104,-0.00022355,-0.000432836,-0.000339705,0.000653572,0.00116172,0.000268137,-0.00188356,-0.00219368,-0.000367103,0.000345651,4.14E-05,0.00130682,0.000593473,-0.00189578,-0.00040094,-0.00157532,-0.0003787,-0.000149946,-0.000229519,0.000195064,-0.000552588,-0.00208784,0.00155891,0.000129023,-5.06E-05,0.00069792,-0.000587488,7.63E-05,-0.00149129,5.4E-05,0.00150862,0.000485985,0.00100068,0.00135178,0.000316718,0.0650763
GMM,1,9.5E-18,-2.17E-17,0.726033,-0.0303656,-0.0319956,-0.0624707,-0.0147846,0.0381809,-0.0436209,-0.0290837,0.034083,0.00554912,-0.0208618,0.0181273,-0.00336349,0.00578574,-0.0250674,0.00888121,0.0105762,0.00434047,-0.009184,-0.0121369,-0.00463455,-0.00527649,-0.0079784,0.00971077,0.00724186,0.000528424,-0.00585547,0.00676401,0.0115163,-0.00749111,0.00197061,0.0059882,-0.00577089,-0.00599494,-0.000193171,0.00145245,0.000914906,-0.00570451,0.00179488,-0.00767225,0.00136871,-0.00724891,0.00185114,0.00144108,0.00325515,-0.00428416,0.00137673,-0.00112783,0.00279222,-0.00388607,0.00228543,-0.00235437,-0.00621576,-0.00228301,-0.0012396,-0.00186738,-0.00253326,-0.00215106,-0.000134169,-0.00154891,-0.00116098,0.00147793,-0.000281376,0.00093635,-0.00387426,0.00212141,0.0009014,-0.000728408,-0.00238413,0.00247797,0.000228703,-0.00359627,0.000927409,7.97E-07,0.000362127,0.000786336,0.00341276,0.00140254,0.000815307,0.00128453,0.000376192,-0.000604546,0.000455148,0.00112602,0.000678955,0.00110283,0.000298419,0.00270042,0.00171058,0.000765928,-0.00103269,-0.000814946,-0.00221407,-0.000796852,0.000997382,-0.000494317,-0.000744884,0.000422236,-0.00044206,0.000284806,0.0011585,-0.000714941,-0.00146868,-0.00275602,0.00204367,0.000848413,-0.000692858,0.00203013,0.000198828,0.000385423,-0.00149802,0.00208794,-0.00172784,0.00106171,0.000204257,0.000204612,-0.000720824,0.0656089
GMS,1,-7.04E-18,1.84E-18,0.697626,-0.00157429,-0.0381418,-0.0845749,-0.0537915,0.0694105,-0.0230618,-0.0335085,0.00869168,0.0139571,-0.0260184,0.035064,0.0055868,0.0262315,-0.0144334,-0.00421682,0.016213,0.00558129,-0.000413215,-0.00691145,0.00247903,-0.00199324,-0.0146532,0.00705815,0.0187421,-0.000621097,-0.00499825,0.00535233,-0.00878042,-0.00302952,-0.00648929,0.00487555,-0.00676544,0.00650816,-0.00296034,-0.00287736,0.00430688,0.0016981,-0.0030772,0.00857468,0.00711853,0.000979688,-0.000258207,0.00486242,0.00423677,-0.00393977,0.00228146,0.00215073,-0.00296568,-0.00286823,0.000148906,-0.00142524,-0.000773711,-0.00284842,0.000439771,-0.00404731,-0.00405682,-0.00197663,-0.000599987,0.000744781,-0.00265017,0.0013735,-0.00170903,-0.00225469,-0.0013902,0.000550091,-0.000915408,0.00182232,-0.000708748,5.41E-05,-0.00151161,0.00331193,0.00177929,-6.14E-05,0.000546849,0.00250324,-0.00191485,-0.000271002,0.000439256,0.000844091,-0.00323357,0.000588491,-0.000141677,-0.00258802,-0.00179532,0.00124121,-0.000102605,-0.000115619,-0.000555455,0.00117123,-0.000484198,0.000252309,0.000353421,0.00159145,-5.82E-05,0.000160718,0.00107254,0.00114726,0.000573709,0.00130023,0.00201654,0.000308917,0.000183482,0.000354139,0.00161583,0.000358903,0.00141286,3.87E-05,0.00112532,3.92E-05,0.000241026,-0.00056804,0.00107249,-0.000681064,1.58E-05,0.000134466,0.00208489,0.0663793
GMS,1,-3.71E-17,7.67E-19,0.739973,-0.00280527,-0.0274225,-0.0661145,-0.0216156,0.0414721,-0.0441851,-0.0649879,0.0234373,-0.00358801,-0.0238585,0.032595,0.00449609,0.0144924,-0.039589,0.0156523,0.0082706,-0.00142206,0.00470732,-0.0162904,-0.00297879,0.00135531,-0.0101973,0.0159122,0.0159016,-0.00813076,-0.00378286,-0.000356469,0.0047619,-0.00795708,0.00191821,0.00450002,-0.00957648,-0.00789793,-0.00151504,-0.00149482,-0.00443258,-0.00242816,-0.00401112,-0.00774657,-0.00255996,-0.00288683,-0.00191607,0.00421505,-0.000865448,0.00107307,-0.00346263,0.00518768,-0.00333504,-0.000781495,-0.00129024,0.000961479,-0.00464172,0.00408031,0.00187753,0.000925332,0.000242048,0.000435783,0.000990873,-0.0014033,-0.000481512,0.00170349,0.00255801,-2.25E-05,0.0011666,0.00143036,0.00109329,-0.00279291,0.00149243,-0.000249357,0.000707025,-0.0026994,-2.89E-05,-0.000650978,0.000154094,0.000640561,0.00359,0.000785698,9.15E-05,0.00060244,0.000252633,-0.00158035,-6.11E-05,0.00086446,-0.00134554,0.0011537,0.000150855,-0.000847057,0.000587933,-2.05E-05,8.2E-05,-0.00162755,-0.000930585,0.000221077,0.00125815,0.00162854,0.0021197,0.000215988,0.000318063,0.000872184,0.00140144,-0.00130679,0.00136547,0.000308619,0.000144974,-0.000580812,0.00125818,-0.000159758,0.000453124,-0.00151243,0.000357751,-0.00172018,3.57E-05,-0.000455064,0.00120642,0.000225459,-0.000468883,0.0651417
GMS,1,-8.94E-18,-5.71E-18,0.732129,-0.0295262,-0.0478707,-0.061597,-0.0407672,0.0370513,-0.0364756,-0.0605494,0.0352981,0.00365395,-0.037264,0.0243395,-0.00588645,0.00116017,-0.0258171,0.0161393,0.0160002,0.00745858,-0.00660892,-0.000667314,-0.000269543,-0.00794005,-0.00344259,0.0110809,0.00650853,-0.00450439,-0.00163683,0.00138965,0.0027539,-0.0114715,0.00279889,0.000557502,-0.009893,-0.00564424,-0.00155134,-0.00613433,-0.00192274,-0.00456829,-0.00137594,-0.00611582,-0.0038005,-0.00399513,-0.00412446,0.0034909,-0.00129341,-0.000639196,-0.00165068,0.00122743,-0.00506335,0.000335767,-0.00162314,-0.00158258,-0.00576496,0.00300026,-0.000486223,-0.00328068,0.000981622,0.00102167,0.000291428,-0.000422767,0.0024733,0.00175469,0.000866336,0.00291284,0.00233907,0.00115443,0.00135614,0.000538688,0.00156242,-0.000395275,0.000674504,0.000742098,0.00156089,-0.000555773,0.000734582,0.00156575,0.00153042,-0.00113597,0.000479513,-0.00125936,-5.87E-05,0.000527894,0.000846049,-0.000446327,-0.000956651,-0.000241654,-0.000461162,-0.000952916,0.00152097,0.000907912,0.000524838,-0.00117016,0.00129859,0.000813054,0.000594584,0.00143992,0.000772295,0.000935242,0.00082593,0.000989939,0.000888039,0.00118222,0.000821634,0.00149461,-0.000925596,0.000863316,0.00128839,-0.00015674,-0.000568028,0.000729288,0.00173015,-0.000225936,-0.000422753,-1.09E-05,0.0007722,0.00119298,0.00204212,0.065178
GMS,1,1.86E-17,-1.52E-17,0.709516,0.00902616,-0.0153008,-0.0936307,-0.0442583,0.0590858,-0.0427118,-0.0448998,0.0128155,0.0170834,-0.0267732,0.028492,0.00249108,0.0144624,-0.0272094,0.00106086,0.0160361,0.0108272,0.0011267,-0.0103085,0.000310967,-0.00423716,-0.0144157,0.00787608,0.0197268,0.00118939,-0.00658805,0.00505446,-0.000219993,-0.00874951,-0.00607992,0.0101044,-0.0112525,0.0022133,-0.00577802,-0.00496767,-0.00356067,0.00157882,-0.00362329,0.00260835,-0.000666249,0.000627925,-0.00525194,0.00837136,0.00636833,0.00226559,0.00126229,0.00553351,-0.00530135,-0.00214084,0.00100948,0.00088116,-0.0015757,0.000919005,0.00343649,-0.00274256,0.00173895,-0.0037647,0.00126738,-0.00125536,-0.000904832,-0.00107624,0.00116724,-0.00326962,-0.000882888,-0.0023706,-0.000815315,-0.00302354,-0.00336263,-1.13E-05,-0.00197059,-0.000733229,0.00113495,-0.00125817,-0.00124133,0.00129396,0.000371054,-0.000251547,0.000190722,0.00371616,-0.0018895,0.000733092,0.000107551,-0.00116879,-0.00299726,-0.00050629,-0.000315988,-0.00180627,-0.000428105,0.000129718,0.000181297,-0.000786553,0.000950253,-0.00017157,-0.000684429,-0.00038731,-0.00088922,-0.000348302,-0.00161978,-0.000379999,0.000775472,-4.14E-05,-0.000831553,0.00140866,0.000658842,0.00128519,-0.00147179,0.00152881,-0.00124624,0.00150395,-0.000340585,0.0014423,-0.000672374,0.00126576,0.000491493,0.00251312,-0.000496314,0.0660149
GMS,1,3.82E-18,-1.2E-18,0.68553,-0.00385401,-0.0173064,-0.071607,-0.060704,0.0623426,-0.0345957,-0.0709973,0.0398663,0.013878,-0.0332032,0.0262293,-0.00766284,0.00668203,-0.022907,0.022574,0.0175277,0.0128119,-0.00292053,-0.0183906,0.00194721,-0.000769911,-0.00622485,0.00564993,0.0103026,-0.000447436,-0.011112,0.0073357,0.0131798,-0.00658242,-0.00367938,0.00384021,-0.0138322,-0.000712118,-0.00500706,0.00367389,-0.00498146,0.00209955,-0.00412758,-0.000882424,0.00108569,-0.000626222,-0.00330028,0.00841204,-0.00119104,0.000582716,0.000724823,0.00679116,-0.000123752,0.000655953,0.00285379,-0.00104216,-0.00426286,0.000489479,0.00170044,-0.0022088,-0.00109411,-0.0018925,0.00177336,-0.00249101,0.00380192,-0.00195559,0.000874179,-0.00133293,9.97E-05,-0.00172564,0.000194781,-0.000363124,-0.00190893,-0.000540861,-0.00122243,-0.0019589,-0.000938885,-0.00011668,-0.00146673,-0.000763711,-0.00156007,2.57E-06,-0.00059077,0.00161009,-0.00109317,0.000531933,0.000180669,0.000297017,-0.000892048,0.0010886,-0.00016072,-0.000847939,-0.00156407,-0.000214588,-0.000311543,-0.00108501,0.000764428,-0.000274582,-0.000180913,-0.000688688,0.0010646,-0.00024787,-0.000314579,0.00116941,-0.000393876,0.000350849,-0.000959956,0.000360406,0.000301327,0.00056224,-0.00118593,0.000183844,-0.000505753,0.000516732,-0.00140499,0.00172209,-0.00053039,0.00126966,-6.08E-05,0.00160814,-0.000748663,0.0665459
GMS,1,-2.61E-17,-9.39E-18,0.727878,-0.00423737,-0.0247825,-0.0741987,-0.0137396,0.0430855,-0.0418542,-0.0570248,0.0110218,0.00336991,-0.031849,0.0145421,-0.0055196,0.00877693,-0.0315759,0.0155149,0.0230892,0.0119311,-0.00874703,-0.00291719,-0.00787877,-0.00505286,-0.0102013,0.0103575,0.00733222,0.00289113,-0.00474824,0.00238728,0.0062972,-0.00893626,-0.000482876,0.00982404,-0.00839539,-0.00194926,-0.00070617,-0.00201489,-0.000908892,-0.00358473,0.00153272,-0.0067127,-0.00677436,-0.00287006,-0.00443367,0.00150287,0.0034223,-0.00246949,-0.00237884,0.00121293,-0.000690441,-0.00234528,-0.00177992,0.0038072,-0.00692129,2.41E-05,-0.000894057,-0.000296579,-0.00155365,0.00193507,0.000226294,-0.0028391,-0.00340968,0.000950759,0.000483514,0.000940148,0.00202698,0.0024047,0.000542854,-0.000553905,0.00212518,6.9E-05,0.000856167,-0.000654164,0.000760657,0.000932824,0.00138533,9.79E-05,0.00248436,-0.00176334,0.000438061,-0.00039006,0.000607637,-0.000695639,0.00122185,-0.000120416,-0.000586283,-0.00126139,0.00063084,-0.00224106,-0.000876319,-0.000530338,0.000331382,-0.0017534,-0.000773418,-0.00077628,-0.000465767,-0.00169851,0.00204401,-0.000476782,-0.000865225,-0.00087233,0.0019191,-0.00130784,0.00010294,0.00167386,0.000286003,0.000263986,0.000559911,0.00116917,-0.000675245,-0.000411404,0.000785657,-0.000182462,-0.000532597,-8.1E-05,0.000518293,-0.000811679,0.000699249,0.0655097
GMS,1,1.45E-17,-9.71E-19,0.731332,-0.0100244,-0.0361435,-0.0710959,-0.0300265,0.0472866,-0.0418699,-0.0637038,0.0140512,0.000583442,-0.0334155,0.0284188,-0.00677865,0.0117643,-0.0317746,0.0134866,0.024999,0.0111671,-0.00466227,-0.00147674,-0.0096132,-0.00458331,-0.00952718,0.00740478,0.0115941,0.000740608,-0.00336444,0.00465379,0.0050558,-0.00928449,-0.000887027,0.0067153,-0.0132746,-0.00217881,-0.00270907,-0.00716566,-0.000140212,-0.00372507,-0.00241072,-0.00136955,-0.00603523,-0.0022876,-0.00643068,0.00327372,-0.000587337,-0.00168613,-0.00082449,0.0014772,-0.00389109,0.00167323,-0.00228049,0.00211015,-0.00611745,0.00147656,-2.5E-05,-0.0028911,0.00141624,0.00250467,0.000595746,0.000467636,0.000166659,0.000899239,0.00184681,0.000489633,0.00242169,-5.15E-05,0.00220044,-0.00042392,0.00300297,-0.000871659,0.000942136,-0.000390724,0.000147772,-0.00247808,6.93E-06,-0.0020158,0.00231637,-0.0021038,0.000283341,0.000394054,-0.00159786,-0.00101905,-0.00023251,-0.000868954,-0.00203322,-0.00058688,-0.000179645,-0.00226858,-0.000111499,0.000224782,-0.000508963,-0.000722867,-0.00042105,-0.00152233,-0.000129062,-0.00095234,0.00216745,0.000825244,0.000639244,0.000885603,-0.000248067,-0.000685803,-0.000217516,-0.000330765,-0.000539517,-0.000220812,0.000868793,0.000433115,0.00091811,-0.000813954,0.000993868,0.00106892,-0.00106138,-0.000212647,0.000789936,-0.00190502,0.000179613,0.0654431
GMS,1,-1.18E-17,2.78E-17,0.731906,0.0146572,-0.0140901,-0.0728193,-0.0478913,0.0786656,-0.0411998,-0.0467922,0.0020705,0.0159882,-0.0201323,0.0396783,0.0135877,0.0263691,-0.0203667,0.00872052,0.017707,0.00804997,0.00652408,-0.00852435,-0.00221486,-2.88E-05,-0.0123423,0.00780485,0.0206082,0.00331259,-0.00433341,0.00632251,-0.00579664,-0.00552973,-0.00687323,0.00745136,-0.0106258,0.00884579,0.00116698,-0.00155038,-0.00203464,0.00165885,-0.00463198,0.00297089,0.000337314,0.00271808,0.000758141,0.00461891,0.0126231,-0.000507369,0.000728931,0.00630707,-0.0032052,-0.000371746,0.00213392,-0.00117099,-0.0034541,-0.00151917,-0.000679507,-0.00614794,0.000114489,-0.00252266,1.22E-06,0.000385259,3.36E-05,0.000118678,-0.00284179,-0.0023568,-0.00308109,0.000687747,-0.000875357,-0.00241072,-0.00270592,0.00275832,-0.00260973,0.00205037,0.00179317,0.0010243,-0.00010595,0.00275015,0.00137975,-0.00102202,-0.000140618,0.00384326,0.000875299,-0.000802729,0.00160144,0.00179927,0.00067811,0.0012766,-0.000928399,-0.000770635,-0.00383223,0.000219822,-0.000460182,-0.000665671,-0.000278034,0.000792523,-0.000882869,0.000650574,-6.89E-05,0.000887575,0.000545022,0.00077149,0.000316131,0.000823779,-0.000280485,0.00039116,0.000465802,0.00047567,0.00101082,0.00163423,-0.000725623,0.000803246,-0.000164803,0.000951764,-0.000227498,0.000547812,0.000846946,-0.00168168,0.000888814,0.0652536
GMS,1,2.3E-17,-1.27E-17,0.741068,0.0233899,-0.038107,-0.0544056,0.00782641,0.0216723,-0.052097,-0.0582124,0.0128867,0.0213318,-0.0174903,0.0228296,-0.00464359,-0.00721322,-0.0402017,0.0186883,0.00498497,0.0175519,-0.00107694,-0.00768884,0.00568165,-0.00923594,-0.0111941,0.00949111,-0.00243188,0.00360598,-0.000282553,0.007736,0.01256,-0.00881439,-0.00542006,0.000168447,-0.0145186,-0.00202679,0.00360004,0.0023307,0.00067249,-0.00372456,-0.00692913,-0.00969378,-0.00699956,-0.00295161,0.00101178,0.00356157,0.000407336,-0.00107141,-0.00726543,0.000658988,-0.0019057,-0.000382857,0.00210838,0.000265654,-0.00546469,0.00143575,-0.00449872,-0.00215068,-0.00222033,0.00116374,0.00198348,0.00079415,0.00387882,0.00239096,-0.000769812,0.00154597,-0.00110879,0.000348036,0.00161905,0.0016175,0.00311028,-0.000536967,0.00125194,-0.00249289,0.00114892,-0.000132829,0.000145589,0.00233923,0.00270761,-0.00250242,0.00149325,-0.00119108,-0.000173113,0.000649066,0.000742731,0.00214461,-0.00130301,-0.00118471,-0.000298674,-0.00310365,-0.00149488,0.00107062,0.00185453,-0.000994149,0.000891849,-0.00137984,-0.000888729,-0.00109636,0.000205189,0.00133472,0.00136084,0.000729224,0.00236681,-2.58E-05,0.000136686,-0.000800142,-0.00149535,0.000157375,0.00187599,0.00173955,0.00194073,-0.000661483,0.00116313,-0.00060494,0.00131395,0.000971321,0.000774112,-0.00101633,0.000611384,0.0649271
GMS,1,-3.48E-18,1.76E-17,0.658941,0.00810158,-0.0437023,-0.0631812,-0.029019,0.0653369,-0.0173744,-0.0648545,0.03714,0.00727545,-0.0283088,0.032943,-0.0201916,0.0127969,-0.0196222,0.0133265,0.0227428,0.0123096,-0.00466404,-0.015898,0.00411495,-0.00396393,-0.00671601,0.0141794,0.0080898,0.00221249,-0.00728985,0.00582609,0.00655842,-0.00392063,-0.00263841,-0.000569209,-0.0123016,0.00207887,-0.00550233,0.00385018,0.00111708,-0.000697716,-0.00249813,6.59E-05,0.00195952,-0.000773985,-0.000695295,0.00625845,-0.00381189,-0.000213544,0.000449995,0.00236505,-0.00153323,0.000170128,0.000614148,-0.00381054,-0.00136526,-0.000128606,1.42E-05,0.000755422,-0.00070531,-0.000445241,0.000397882,9.56E-05,0.0011713,-0.000135563,-0.000142749,-0.00168926,-0.0013346,0.000440247,-0.000735352,0.000254515,-0.000615193,-0.000111103,-0.000355803,-0.000128859,0.000878513,0.000430132,-0.00054645,0.00105141,-0.0016332,0.000767486,-0.000272962,0.00177898,-0.00105637,0.000834204,-0.000380647,-0.00102333,-0.00031303,5.5E-05,0.000378411,0.000307012,-0.000274063,0.000743408,0.000301308,0.000330806,0.00124713,0.000273019,0.000406348,-0.00133926,0.000428318,0.000126861,-0.000300067,8.46E-05,0.000614884,-0.00082713,0.000264275,-0.000182202,0.00138227,-0.00049517,-0.000423046,-0.000822212,-5.03E-05,-0.000571095,-0.000567972,0.000457394,-4.24E-05,5.59E-05,-0.000582026,0.00054113,-0.00104664,0.0673459
GMS,1,1.57E-17,-1.92E-17,0.70786,0.00342777,-0.0524758,-0.0631054,-0.0733113,0.0671665,-0.0184689,-0.0215613,-0.00229218,0.0208785,-0.0266643,0.0305873,0.00953781,0.0248719,-0.0136775,-0.0120027,0.0134458,0.00302098,-0.00246268,0.00341063,0.00385086,0.0024327,-0.0182873,0.00159121,0.0078209,0.00222748,-0.000645457,0.00733663,-0.00714946,0.00462998,-0.0105226,0.00582101,4.48E-05,0.00442292,0.000778727,-0.00192071,0.00437079,2.72E-05,-0.00318544,0.0072216,0.00701579,-0.00222925,-0.000224052,-0.00019218,-0.00169478,-0.00363933,-0.000970603,0.000367051,-0.00349699,-0.000749789,-0.00255741,-0.00264085,-0.00298397,-0.00128524,-0.00150098,0.00218064,-0.00480037,0.0011292,-0.0029662,-5.35E-05,-0.000755882,-9.87E-05,-0.00105811,0.00146612,0.000217433,0.00035007,-0.00180387,0.0040782,0.000797471,-0.000497431,-0.00020103,0.00220073,-0.00215817,0.000570707,0.000530924,0.000705018,-0.00169574,0.00123015,0.000519122,-0.00269348,-0.00140709,0.000210674,0.000783446,-0.00106993,0.00146625,0.00122418,0.00084554,0.000178347,0.00129705,-0.000531183,0.000157522,-0.00101285,0.000435877,-0.000207804,0.000385066,-0.00114691,0.00269756,-0.00124278,-0.000627416,-6.48E-05,0.00106531,-0.000673937,-0.000147838,-0.000322738,-0.000178311,-0.00043484,-0.000399053,-0.000335658,-0.00108394,-0.00099432,-7.22E-05,0.000597339,-0.000347024,-0.000287969,-0.000521186,-5.25E-06,-0.00107911,0.0660044
GMS,1,-4.03E-18,-7.82E-18,0.716125,0.0041611,-0.0300438,-0.0738646,-0.0373049,0.0521791,-0.0425726,-0.0570688,0.00650471,0.0154704,-0.0267307,0.0293934,-0.0035922,0.0163817,-0.0308846,0.0077703,0.023239,0.0149733,-0.000267165,-0.00397211,-0.00222266,-0.00547706,-0.0122973,0.00653065,0.0144913,0.00432182,-0.00118047,-0.000200995,0.00160154,-0.0113882,-0.00704683,0.00960527,-0.00704743,0.00151557,-0.00171269,-0.00114405,-0.00324933,-0.00142984,-0.00524958,-0.001544,-0.00545917,-0.000188773,-0.00379923,0.00822742,0.00642761,0.00141648,-0.00247843,0.00409907,-0.00378716,-0.000418814,0.00126995,0.00289693,-0.00467987,0.00161469,0.00234473,-0.00243012,0.00178028,-0.00144404,0.00242466,-0.000713753,0.00108752,-0.000431871,0.00254737,-0.000796298,0.000276488,-0.00345311,-0.000666203,-0.00497936,-0.000618351,-0.000158649,-0.000332784,0.00105986,-0.000371589,-0.00146535,-0.0023014,0.000128016,-0.0017658,0.000640717,-7.94E-06,0.00205293,-0.00156192,0.000140913,-0.000502677,0.000798946,-0.00172807,0.000522052,0.000960314,-0.00222194,-0.00171406,0.00119355,-0.000655913,-0.00234527,0.000288956,-0.000506932,-0.00057881,-0.00115935,0.00311339,9.44E-05,-2.24E-05,0.00285245,0.000276982,-0.000125509,-0.00187855,-0.000286643,-0.000897684,0.000240645,0.000101429,0.000144532,-0.000655457,0.000556014,-0.0022184,0.00147178,-0.00118451,0.000186471,-0.000357144,0.000142964,0.000534643,0.0658414
GMS,1,4.63E-18,1.03E-17,0.707758,-0.00316625,-0.0320148,-0.088487,-0.0351391,0.059386,-0.041165,-0.0565299,0.0170024,0.0106638,-0.0302873,0.0365993,-0.00254165,0.0124457,-0.0269131,0.00952813,0.0198532,0.0118143,0.00100727,-0.00135853,-0.0027599,-0.00462129,-0.0104455,0.00671626,0.0122306,0.0018422,-0.00418541,0.00480211,0.000556492,-0.00980487,-0.006624,0.00576173,-0.00882149,0.00160798,-0.00222914,-0.00477154,-0.00574286,-0.00221018,-0.00539209,-0.000650225,-0.00329702,0.00252364,-0.00515601,0.00626427,0.00354711,0.000550084,-0.00116047,0.00411745,-0.0062355,0.0016722,0.0011978,0.00165092,-0.0040434,0.00168226,0.00308897,-0.00337045,0.00180262,-0.000873924,0.00107411,-0.00115755,0.00287066,-0.00127796,0.00140992,-0.00132971,0.00246472,-0.00182071,-0.000651281,-0.00248069,-0.00091657,-8.04E-05,-0.000581923,-0.00040051,-0.000137619,-0.00198314,-0.00197923,-0.000360106,0.000416634,-0.000855511,-0.000178493,0.00121314,-0.00167267,-0.00118358,2.62E-05,-0.000530909,-0.00364234,0.000419725,-0.000489222,-0.00342987,-0.0023184,-0.00109504,-0.00132436,-0.00192919,0.00186993,-0.0009517,0.000134153,0.000782773,0.00169639,-0.000870114,-0.000157103,0.00109649,-0.00139513,-0.00112108,-0.00128664,-0.00106307,0.000989172,-0.00133317,-4.31E-05,0.000380042,2.16E-05,-0.000783402,-0.00195187,-8.46E-05,-0.00143278,-0.000211541,0.000140022,-0.000744952,-0.000234641,0.065981
